# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_sitting_static.bag'
# timestamp tx ty tz qx qy qz qw
1341845694.5222 -0.7002 -3.0127 1.4388 -0.7663 -0.0093 -0.0172 0.6422
1341845694.5330 -0.7003 -3.0128 1.4387 -0.7665 -0.0094 -0.0173 0.6419
1341845694.5421 -0.7002 -3.0128 1.4387 -0.7665 -0.0098 -0.0170 0.6419
1341845694.5521 -0.6997 -3.0127 1.4390 -0.7664 -0.0119 -0.0175 0.6420
1341845694.5626 -0.6996 -3.0127 1.4389 -0.7661 -0.0119 -0.0166 0.6424
1341845694.5721 -0.7000 -3.0130 1.4386 -0.7665 -0.0103 -0.0154 0.6420
1341845694.5822 -0.6994 -3.0130 1.4390 -0.7660 -0.0119 -0.0159 0.6425
1341845694.5922 -0.6995 -3.0131 1.4390 -0.7658 -0.0118 -0.0154 0.6427
1341845694.6022 -0.6993 -3.0131 1.4391 -0.7657 -0.0120 -0.0149 0.6430
1341845694.6121 -0.6992 -3.0132 1.4392 -0.7654 -0.0120 -0.0142 0.6432
1341845694.6222 -0.6991 -3.0134 1.4392 -0.7652 -0.0123 -0.0130 0.6435
1341845694.6322 -0.6990 -3.0134 1.4392 -0.7649 -0.0121 -0.0123 0.6439
1341845694.6422 -0.6988 -3.0135 1.4393 -0.7646 -0.0121 -0.0117 0.6443
1341845694.6521 -0.6987 -3.0136 1.4394 -0.7644 -0.0119 -0.0112 0.6446
1341845694.6622 -0.6985 -3.0132 1.4398 -0.7631 -0.0100 -0.0108 0.6461
1341845694.6722 -0.6987 -3.0134 1.4395 -0.7636 -0.0076 -0.0107 0.6456
1341845694.6824 -0.6985 -3.0133 1.4394 -0.7640 -0.0062 -0.0115 0.6451
1341845694.6948 -0.6984 -3.0132 1.4393 -0.7642 -0.0046 -0.0125 0.6448
1341845694.7022 -0.6982 -3.0129 1.4391 -0.7642 -0.0030 -0.0139 0.6448
1341845694.7122 -0.6980 -3.0127 1.4390 -0.7646 -0.0017 -0.0156 0.6443
1341845694.7222 -0.6974 -3.0124 1.4391 -0.7647 -0.0016 -0.0175 0.6442
1341845694.7336 -0.6971 -3.0122 1.4388 -0.7648 -0.0003 -0.0189 0.6439
1341845694.7421 -0.6968 -3.0120 1.4387 -0.7650 0.0010 -0.0198 0.6437
1341845694.7522 -0.6964 -3.0120 1.4385 -0.7655 0.0025 -0.0207 0.6431
1341845694.7666 -0.6960 -3.0119 1.4384 -0.7659 0.0040 -0.0214 0.6426
1341845694.7723 -0.6957 -3.0116 1.4382 -0.7659 0.0053 -0.0224 0.6425
1341845694.7845 -0.6953 -3.0115 1.4380 -0.7663 0.0062 -0.0234 0.6420
1341845694.7921 -0.6950 -3.0114 1.4379 -0.7666 0.0073 -0.0243 0.6417
1341845694.8022 -0.6948 -3.0112 1.4377 -0.7668 0.0084 -0.0255 0.6414
1341845694.8122 -0.6946 -3.0115 1.4372 -0.7681 0.0080 -0.0265 0.6398
1341845694.8221 -0.6943 -3.0114 1.4370 -0.7681 0.0087 -0.0274 0.6397
1341845694.8322 -0.6939 -3.0112 1.4368 -0.7681 0.0094 -0.0280 0.6397
1341845694.8422 -0.6934 -3.0110 1.4368 -0.7681 0.0099 -0.0285 0.6396
1341845694.8521 -0.6930 -3.0108 1.4366 -0.7681 0.0107 -0.0290 0.6396
1341845694.8622 -0.6926 -3.0107 1.4365 -0.7686 0.0113 -0.0296 0.6390
1341845694.8722 -0.6922 -3.0106 1.4363 -0.7691 0.0118 -0.0300 0.6383
1341845694.8822 -0.6917 -3.0102 1.4360 -0.7692 0.0125 -0.0306 0.6381
1341845694.8922 -0.6914 -3.0100 1.4359 -0.7695 0.0132 -0.0308 0.6378
1341845694.9022 -0.6909 -3.0098 1.4357 -0.7696 0.0136 -0.0315 0.6376
1341845694.9122 -0.6904 -3.0096 1.4356 -0.7695 0.0141 -0.0319 0.6377
1341845694.9222 -0.6900 -3.0094 1.4356 -0.7694 0.0145 -0.0321 0.6377
1341845694.9322 -0.6895 -3.0092 1.4356 -0.7692 0.0150 -0.0322 0.6380
1341845694.9422 -0.6889 -3.0086 1.4360 -0.7679 0.0165 -0.0320 0.6395
1341845694.9521 -0.6884 -3.0085 1.4359 -0.7679 0.0169 -0.0318 0.6396
1341845694.9621 -0.6878 -3.0084 1.4359 -0.7680 0.0173 -0.0316 0.6394
1341845694.9722 -0.6875 -3.0084 1.4356 -0.7684 0.0181 -0.0312 0.6389
1341845694.9822 -0.6870 -3.0082 1.4357 -0.7685 0.0189 -0.0313 0.6388
1341845694.9922 -0.6865 -3.0081 1.4358 -0.7686 0.0198 -0.0315 0.6386
1341845695.0022 -0.6856 -3.0077 1.4362 -0.7683 0.0204 -0.0324 0.6390
1341845695.0121 -0.6848 -3.0075 1.4361 -0.7680 0.0212 -0.0332 0.6392
1341845695.0222 -0.6842 -3.0073 1.4362 -0.7682 0.0219 -0.0342 0.6390
1341845695.0321 -0.6836 -3.0071 1.4363 -0.7681 0.0222 -0.0351 0.6390
1341845695.0423 -0.6831 -3.0069 1.4363 -0.7681 0.0223 -0.0357 0.6389
1341845695.0522 -0.6827 -3.0071 1.4358 -0.7692 0.0216 -0.0358 0.6377
1341845695.0626 -0.6822 -3.0069 1.4360 -0.7687 0.0216 -0.0357 0.6382
1341845695.0722 -0.6818 -3.0067 1.4361 -0.7687 0.0214 -0.0353 0.6383
1341845695.0821 -0.6813 -3.0066 1.4362 -0.7688 0.0212 -0.0349 0.6381
1341845695.0922 -0.6809 -3.0065 1.4363 -0.7688 0.0207 -0.0344 0.6382
1341845695.1023 -0.6804 -3.0061 1.4368 -0.7681 0.0215 -0.0332 0.6391
1341845695.1123 -0.6802 -3.0060 1.4370 -0.7680 0.0208 -0.0324 0.6393
1341845695.1222 -0.6800 -3.0059 1.4372 -0.7678 0.0198 -0.0315 0.6396
1341845695.1322 -0.6798 -3.0058 1.4374 -0.7672 0.0189 -0.0306 0.6404
1341845695.1422 -0.6796 -3.0059 1.4377 -0.7670 0.0179 -0.0295 0.6408
1341845695.1521 -0.6797 -3.0061 1.4377 -0.7670 0.0167 -0.0284 0.6408
1341845695.1621 -0.6796 -3.0060 1.4378 -0.7662 0.0156 -0.0266 0.6419
1341845695.1722 -0.6794 -3.0058 1.4383 -0.7651 0.0144 -0.0249 0.6433
1341845695.1821 -0.6795 -3.0057 1.4385 -0.7644 0.0133 -0.0227 0.6442
1341845695.1921 -0.6794 -3.0060 1.4388 -0.7638 0.0120 -0.0210 0.6450
1341845695.2022 -0.6795 -3.0061 1.4392 -0.7634 0.0105 -0.0191 0.6456
1341845695.2128 -0.6797 -3.0063 1.4395 -0.7626 0.0091 -0.0170 0.6466
1341845695.2221 -0.6797 -3.0065 1.4398 -0.7620 0.0079 -0.0154 0.6473
1341845695.2322 -0.6799 -3.0067 1.4401 -0.7613 0.0068 -0.0138 0.6482
1341845695.2421 -0.6800 -3.0068 1.4404 -0.7607 0.0054 -0.0123 0.6490
1341845695.2521 -0.6803 -3.0070 1.4406 -0.7603 0.0042 -0.0111 0.6494
1341845695.2621 -0.6809 -3.0077 1.4401 -0.7614 0.0032 -0.0102 0.6482
1341845695.2746 -0.6810 -3.0078 1.4402 -0.7607 0.0022 -0.0092 0.6490
1341845695.2821 -0.6812 -3.0078 1.4403 -0.7606 0.0013 -0.0088 0.6491
1341845695.2921 -0.6814 -3.0079 1.4405 -0.7602 0.0004 -0.0081 0.6496
1341845695.3022 -0.6815 -3.0079 1.4405 -0.7601 -0.0006 -0.0077 0.6498
1341845695.3126 -0.6814 -3.0078 1.4408 -0.7598 -0.0031 -0.0081 0.6501
1341845695.3221 -0.6816 -3.0078 1.4410 -0.7597 -0.0043 -0.0078 0.6502
1341845695.3322 -0.6818 -3.0073 1.4412 -0.7584 -0.0041 -0.0075 0.6517
1341845695.3422 -0.6821 -3.0074 1.4413 -0.7585 -0.0054 -0.0073 0.6516
1341845695.3522 -0.6827 -3.0076 1.4410 -0.7588 -0.0052 -0.0064 0.6513
1341845695.3621 -0.6829 -3.0077 1.4410 -0.7587 -0.0066 -0.0064 0.6513
1341845695.3721 -0.6831 -3.0078 1.4410 -0.7586 -0.0080 -0.0063 0.6514
1341845695.3821 -0.6833 -3.0079 1.4410 -0.7586 -0.0089 -0.0060 0.6515
1341845695.3922 -0.6836 -3.0084 1.4407 -0.7596 -0.0111 -0.0059 0.6503
1341845695.4021 -0.6838 -3.0084 1.4408 -0.7593 -0.0120 -0.0054 0.6506
1341845695.4121 -0.6840 -3.0086 1.4408 -0.7591 -0.0129 -0.0047 0.6508
1341845695.4222 -0.6842 -3.0088 1.4410 -0.7586 -0.0136 -0.0038 0.6514
1341845695.4331 -0.6844 -3.0089 1.4411 -0.7581 -0.0141 -0.0032 0.6520
1341845695.4421 -0.6847 -3.0090 1.4413 -0.7576 -0.0147 -0.0021 0.6526
1341845695.4521 -0.6850 -3.0093 1.4414 -0.7575 -0.0156 -0.0010 0.6527
1341845695.4621 -0.6852 -3.0093 1.4415 -0.7570 -0.0161 -0.0000 0.6532
1341845695.4721 -0.6854 -3.0095 1.4415 -0.7570 -0.0168 0.0010 0.6532
1341845695.4822 -0.6852 -3.0093 1.4418 -0.7568 -0.0188 0.0011 0.6534
1341845695.4922 -0.6854 -3.0094 1.4419 -0.7567 -0.0196 0.0018 0.6535
1341845695.5022 -0.6859 -3.0096 1.4417 -0.7572 -0.0191 0.0029 0.6529
1341845695.5122 -0.6861 -3.0097 1.4418 -0.7574 -0.0198 0.0031 0.6526
1341845695.5221 -0.6862 -3.0097 1.4418 -0.7573 -0.0207 0.0034 0.6527
1341845695.5322 -0.6864 -3.0098 1.4417 -0.7576 -0.0215 0.0036 0.6524
1341845695.5422 -0.6866 -3.0098 1.4417 -0.7572 -0.0221 0.0036 0.6528
1341845695.5522 -0.6868 -3.0099 1.4417 -0.7572 -0.0226 0.0036 0.6527
1341845695.5622 -0.6870 -3.0100 1.4419 -0.7574 -0.0230 0.0037 0.6525
1341845695.5722 -0.6872 -3.0100 1.4419 -0.7571 -0.0236 0.0036 0.6528
1341845695.5823 -0.6873 -3.0097 1.4423 -0.7561 -0.0227 0.0041 0.6541
1341845695.5921 -0.6874 -3.0097 1.4422 -0.7559 -0.0231 0.0042 0.6542
1341845695.6022 -0.6875 -3.0098 1.4421 -0.7560 -0.0235 0.0041 0.6541
1341845695.6122 -0.6876 -3.0098 1.4421 -0.7560 -0.0241 0.0043 0.6541
1341845695.6221 -0.6878 -3.0098 1.4421 -0.7559 -0.0244 0.0045 0.6542
1341845695.6321 -0.6879 -3.0099 1.4420 -0.7560 -0.0247 0.0048 0.6540
1341845695.6424 -0.6880 -3.0099 1.4421 -0.7561 -0.0250 0.0050 0.6539
1341845695.6521 -0.6881 -3.0100 1.4420 -0.7564 -0.0254 0.0052 0.6536
1341845695.6621 -0.6882 -3.0100 1.4419 -0.7565 -0.0258 0.0056 0.6534
1341845695.6721 -0.6883 -3.0101 1.4418 -0.7563 -0.0259 0.0060 0.6537
1341845695.6822 -0.6884 -3.0102 1.4418 -0.7564 -0.0261 0.0064 0.6535
1341845695.6921 -0.6885 -3.0102 1.4419 -0.7564 -0.0261 0.0067 0.6536
1341845695.7022 -0.6886 -3.0102 1.4418 -0.7564 -0.0260 0.0070 0.6535
1341845695.7123 -0.6887 -3.0103 1.4417 -0.7568 -0.0260 0.0072 0.6531
1341845695.7238 -0.6888 -3.0102 1.4416 -0.7568 -0.0259 0.0076 0.6531
1341845695.7322 -0.6889 -3.0102 1.4415 -0.7567 -0.0257 0.0079 0.6532
1341845695.7454 -0.6889 -3.0102 1.4415 -0.7568 -0.0256 0.0081 0.6531
1341845695.7523 -0.6890 -3.0101 1.4413 -0.7569 -0.0256 0.0082 0.6530
1341845695.7622 -0.6890 -3.0101 1.4413 -0.7570 -0.0255 0.0084 0.6528
1341845695.7723 -0.6890 -3.0101 1.4413 -0.7571 -0.0253 0.0085 0.6528
1341845695.7821 -0.6890 -3.0100 1.4412 -0.7572 -0.0251 0.0084 0.6527
1341845695.7926 -0.6889 -3.0101 1.4410 -0.7579 -0.0249 0.0083 0.6519
1341845695.8022 -0.6885 -3.0097 1.4411 -0.7576 -0.0261 0.0077 0.6521
1341845695.8121 -0.6888 -3.0099 1.4408 -0.7580 -0.0245 0.0084 0.6517
1341845695.8221 -0.6884 -3.0098 1.4410 -0.7581 -0.0259 0.0079 0.6515
1341845695.8322 -0.6885 -3.0096 1.4408 -0.7580 -0.0253 0.0082 0.6517
1341845695.8422 -0.6884 -3.0096 1.4408 -0.7581 -0.0251 0.0083 0.6516
1341845695.8521 -0.6883 -3.0096 1.4407 -0.7581 -0.0246 0.0084 0.6516
1341845695.8623 -0.6883 -3.0095 1.4406 -0.7581 -0.0242 0.0088 0.6517
1341845695.8722 -0.6883 -3.0096 1.4406 -0.7582 -0.0240 0.0087 0.6515
1341845695.8821 -0.6882 -3.0094 1.4404 -0.7581 -0.0237 0.0088 0.6516
1341845695.8921 -0.6882 -3.0095 1.4404 -0.7585 -0.0237 0.0089 0.6512
1341845695.9022 -0.6881 -3.0095 1.4403 -0.7587 -0.0236 0.0091 0.6509
1341845695.9123 -0.6881 -3.0094 1.4402 -0.7591 -0.0234 0.0090 0.6505
1341845695.9222 -0.6881 -3.0094 1.4400 -0.7593 -0.0234 0.0093 0.6502
1341845695.9321 -0.6880 -3.0094 1.4399 -0.7596 -0.0233 0.0092 0.6499
1341845695.9422 -0.6880 -3.0093 1.4398 -0.7599 -0.0230 0.0091 0.6496
1341845695.9522 -0.6880 -3.0093 1.4398 -0.7601 -0.0227 0.0091 0.6493
1341845695.9665 -0.6880 -3.0092 1.4397 -0.7601 -0.0223 0.0092 0.6493
1341845695.9722 -0.6880 -3.0093 1.4395 -0.7606 -0.0221 0.0091 0.6488
1341845695.9821 -0.6879 -3.0092 1.4396 -0.7605 -0.0218 0.0089 0.6489
1341845695.9921 -0.6879 -3.0092 1.4395 -0.7605 -0.0214 0.0088 0.6489
1341845696.0022 -0.6878 -3.0092 1.4395 -0.7608 -0.0210 0.0088 0.6486
1341845696.0121 -0.6878 -3.0092 1.4395 -0.7608 -0.0204 0.0089 0.6486
1341845696.0222 -0.6877 -3.0091 1.4396 -0.7611 -0.0201 0.0089 0.6483
1341845696.0336 -0.6877 -3.0090 1.4396 -0.7612 -0.0194 0.0093 0.6482
1341845696.0422 -0.6876 -3.0089 1.4396 -0.7611 -0.0186 0.0094 0.6483
1341845696.0521 -0.6878 -3.0091 1.4392 -0.7619 -0.0168 0.0104 0.6474
1341845696.0633 -0.6874 -3.0090 1.4395 -0.7620 -0.0177 0.0104 0.6473
1341845696.0722 -0.6874 -3.0089 1.4396 -0.7621 -0.0173 0.0109 0.6472
1341845696.0822 -0.6873 -3.0089 1.4395 -0.7620 -0.0170 0.0115 0.6472
1341845696.0934 -0.6873 -3.0089 1.4396 -0.7618 -0.0169 0.0120 0.6475
1341845696.1022 -0.6872 -3.0089 1.4396 -0.7618 -0.0168 0.0123 0.6475
1341845696.1122 -0.6871 -3.0089 1.4396 -0.7620 -0.0167 0.0126 0.6472
1341845696.1221 -0.6869 -3.0089 1.4395 -0.7621 -0.0168 0.0125 0.6471
1341845696.1322 -0.6869 -3.0089 1.4394 -0.7625 -0.0168 0.0127 0.6467
1341845696.1422 -0.6868 -3.0089 1.4394 -0.7628 -0.0167 0.0128 0.6463
1341845696.1522 -0.6868 -3.0088 1.4394 -0.7627 -0.0168 0.0131 0.6464
1341845696.1622 -0.6867 -3.0088 1.4393 -0.7627 -0.0169 0.0131 0.6464
1341845696.1722 -0.6866 -3.0089 1.4392 -0.7631 -0.0173 0.0132 0.6460
1341845696.1822 -0.6865 -3.0089 1.4390 -0.7630 -0.0174 0.0132 0.6460
1341845696.1922 -0.6865 -3.0089 1.4390 -0.7633 -0.0178 0.0130 0.6457
1341845696.2021 -0.6864 -3.0088 1.4388 -0.7638 -0.0180 0.0127 0.6451
1341845696.2121 -0.6863 -3.0088 1.4388 -0.7641 -0.0182 0.0125 0.6448
1341845696.2221 -0.6861 -3.0088 1.4387 -0.7645 -0.0185 0.0122 0.6443
1341845696.2321 -0.6860 -3.0088 1.4385 -0.7649 -0.0188 0.0121 0.6438
1341845696.2422 -0.6859 -3.0087 1.4384 -0.7651 -0.0191 0.0119 0.6435
1341845696.2521 -0.6858 -3.0087 1.4383 -0.7653 -0.0193 0.0118 0.6432
1341845696.2622 -0.6856 -3.0086 1.4383 -0.7653 -0.0195 0.0122 0.6433
1341845696.2729 -0.6858 -3.0089 1.4380 -0.7659 -0.0184 0.0131 0.6426
1341845696.2821 -0.6857 -3.0089 1.4380 -0.7658 -0.0186 0.0137 0.6426
1341845696.2922 -0.6855 -3.0089 1.4380 -0.7656 -0.0183 0.0138 0.6429
1341845696.3022 -0.6853 -3.0089 1.4380 -0.7656 -0.0184 0.0142 0.6429
1341845696.3122 -0.6852 -3.0088 1.4380 -0.7656 -0.0180 0.0146 0.6429
1341845696.3221 -0.6851 -3.0090 1.4379 -0.7662 -0.0180 0.0149 0.6422
1341845696.3321 -0.6850 -3.0089 1.4379 -0.7659 -0.0178 0.0155 0.6425
1341845696.3422 -0.6849 -3.0089 1.4379 -0.7659 -0.0176 0.0156 0.6425
1341845696.3521 -0.6849 -3.0089 1.4379 -0.7658 -0.0175 0.0161 0.6427
1341845696.3621 -0.6848 -3.0088 1.4379 -0.7659 -0.0175 0.0163 0.6425
1341845696.3729 -0.6846 -3.0087 1.4378 -0.7660 -0.0176 0.0165 0.6423
1341845696.3821 -0.6845 -3.0087 1.4377 -0.7663 -0.0176 0.0166 0.6420
1341845696.3922 -0.6844 -3.0087 1.4376 -0.7665 -0.0175 0.0168 0.6417
1341845696.4030 -0.6843 -3.0086 1.4376 -0.7668 -0.0175 0.0169 0.6414
1341845696.4121 -0.6842 -3.0086 1.4376 -0.7673 -0.0175 0.0170 0.6408
1341845696.4222 -0.6842 -3.0085 1.4375 -0.7674 -0.0175 0.0172 0.6407
1341845696.4321 -0.6842 -3.0086 1.4375 -0.7678 -0.0174 0.0173 0.6402
1341845696.4422 -0.6841 -3.0085 1.4375 -0.7681 -0.0174 0.0174 0.6399
1341845696.4521 -0.6840 -3.0084 1.4373 -0.7683 -0.0172 0.0170 0.6397
1341845696.4622 -0.6840 -3.0083 1.4372 -0.7683 -0.0172 0.0168 0.6397
1341845696.4721 -0.6839 -3.0083 1.4371 -0.7687 -0.0168 0.0164 0.6392
1341845696.4822 -0.6840 -3.0079 1.4372 -0.7685 -0.0159 0.0163 0.6395
1341845696.4921 -0.6840 -3.0077 1.4371 -0.7689 -0.0156 0.0159 0.6390
1341845696.5041 -0.6838 -3.0077 1.4370 -0.7693 -0.0153 0.0158 0.6385
1341845696.5151 -0.6837 -3.0079 1.4366 -0.7698 -0.0161 0.0163 0.6379
1341845696.5222 -0.6836 -3.0078 1.4366 -0.7699 -0.0157 0.0165 0.6378
1341845696.5323 -0.6835 -3.0078 1.4365 -0.7701 -0.0155 0.0168 0.6375
1341845696.5421 -0.6834 -3.0077 1.4365 -0.7699 -0.0153 0.0170 0.6378
1341845696.5521 -0.6834 -3.0078 1.4365 -0.7699 -0.0154 0.0174 0.6378
1341845696.5621 -0.6833 -3.0080 1.4365 -0.7701 -0.0154 0.0176 0.6375
1341845696.5724 -0.6833 -3.0080 1.4365 -0.7699 -0.0155 0.0181 0.6377
1341845696.5823 -0.6832 -3.0079 1.4364 -0.7698 -0.0156 0.0184 0.6378
1341845696.5921 -0.6831 -3.0081 1.4364 -0.7702 -0.0158 0.0186 0.6374
1341845696.6021 -0.6830 -3.0081 1.4364 -0.7698 -0.0158 0.0187 0.6378
1341845696.6122 -0.6830 -3.0081 1.4363 -0.7699 -0.0158 0.0187 0.6377
1341845696.6222 -0.6830 -3.0081 1.4362 -0.7702 -0.0158 0.0189 0.6373
1341845696.6321 -0.6829 -3.0081 1.4361 -0.7702 -0.0158 0.0190 0.6373
1341845696.6421 -0.6828 -3.0082 1.4361 -0.7704 -0.0157 0.0193 0.6370
1341845696.6535 -0.6828 -3.0082 1.4359 -0.7707 -0.0154 0.0194 0.6367
1341845696.6621 -0.6827 -3.0082 1.4359 -0.7709 -0.0153 0.0193 0.6365
1341845696.6736 -0.6828 -3.0082 1.4358 -0.7711 -0.0151 0.0197 0.6362
1341845696.6838 -0.6826 -3.0083 1.4356 -0.7715 -0.0149 0.0193 0.6357
1341845696.6921 -0.6826 -3.0083 1.4355 -0.7718 -0.0148 0.0191 0.6355
1341845696.7023 -0.6821 -3.0081 1.4356 -0.7718 -0.0162 0.0177 0.6354
1341845696.7122 -0.6824 -3.0084 1.4351 -0.7725 -0.0145 0.0181 0.6346
1341845696.7222 -0.6820 -3.0081 1.4353 -0.7721 -0.0157 0.0169 0.6351
1341845696.7322 -0.6819 -3.0081 1.4352 -0.7721 -0.0155 0.0166 0.6351
1341845696.7422 -0.6819 -3.0082 1.4350 -0.7725 -0.0152 0.0164 0.6347
1341845696.7521 -0.6818 -3.0081 1.4349 -0.7722 -0.0149 0.0163 0.6350
1341845696.7622 -0.6817 -3.0082 1.4347 -0.7725 -0.0145 0.0161 0.6347
1341845696.7723 -0.6816 -3.0082 1.4347 -0.7724 -0.0142 0.0164 0.6348
1341845696.7848 -0.6816 -3.0081 1.4346 -0.7725 -0.0135 0.0166 0.6346
1341845696.7922 -0.6818 -3.0083 1.4342 -0.7730 -0.0120 0.0177 0.6340
1341845696.8022 -0.6814 -3.0082 1.4343 -0.7731 -0.0130 0.0172 0.6339
1341845696.8122 -0.6811 -3.0082 1.4342 -0.7733 -0.0128 0.0172 0.6336
1341845696.8221 -0.6810 -3.0082 1.4341 -0.7737 -0.0126 0.0175 0.6332
1341845696.8321 -0.6809 -3.0081 1.4340 -0.7733 -0.0121 0.0177 0.6337
1341845696.8422 -0.6808 -3.0081 1.4339 -0.7734 -0.0119 0.0176 0.6335
1341845696.8521 -0.6807 -3.0080 1.4337 -0.7732 -0.0116 0.0174 0.6338
1341845696.8622 -0.6805 -3.0079 1.4337 -0.7737 -0.0114 0.0172 0.6332
1341845696.8721 -0.6803 -3.0079 1.4335 -0.7741 -0.0110 0.0167 0.6327
1341845696.8821 -0.6801 -3.0079 1.4333 -0.7744 -0.0110 0.0167 0.6324
1341845696.8922 -0.6799 -3.0078 1.4332 -0.7747 -0.0107 0.0164 0.6320
1341845696.9022 -0.6797 -3.0077 1.4331 -0.7748 -0.0105 0.0166 0.6318
1341845696.9121 -0.6796 -3.0076 1.4329 -0.7750 -0.0102 0.0167 0.6317
1341845696.9221 -0.6798 -3.0075 1.4326 -0.7751 -0.0083 0.0177 0.6316
1341845696.9322 -0.6797 -3.0075 1.4324 -0.7756 -0.0078 0.0176 0.6309
1341845696.9449 -0.6796 -3.0074 1.4323 -0.7758 -0.0072 0.0178 0.6307
1341845696.9521 -0.6794 -3.0074 1.4322 -0.7760 -0.0066 0.0180 0.6304
1341845696.9623 -0.6789 -3.0071 1.4324 -0.7757 -0.0076 0.0178 0.6308
1341845696.9722 -0.6787 -3.0072 1.4324 -0.7758 -0.0071 0.0184 0.6306
1341845696.9823 -0.6786 -3.0070 1.4323 -0.7757 -0.0067 0.0185 0.6308
1341845696.9921 -0.6784 -3.0070 1.4324 -0.7759 -0.0064 0.0186 0.6305
1341845697.0063 -0.6783 -3.0070 1.4324 -0.7761 -0.0062 0.0187 0.6303
1341845697.0122 -0.6780 -3.0070 1.4323 -0.7768 -0.0062 0.0185 0.6294
1341845697.0222 -0.6779 -3.0070 1.4322 -0.7771 -0.0062 0.0181 0.6291
1341845697.0325 -0.6778 -3.0070 1.4320 -0.7774 -0.0063 0.0175 0.6288
1341845697.0422 -0.6779 -3.0070 1.4318 -0.7776 -0.0048 0.0175 0.6285
1341845697.0522 -0.6779 -3.0073 1.4313 -0.7784 -0.0063 0.0167 0.6275
1341845697.0630 -0.6778 -3.0072 1.4313 -0.7785 -0.0063 0.0162 0.6274
1341845697.0722 -0.6777 -3.0072 1.4313 -0.7781 -0.0064 0.0159 0.6279
1341845697.0823 -0.6775 -3.0071 1.4312 -0.7780 -0.0064 0.0155 0.6280
1341845697.0921 -0.6774 -3.0072 1.4312 -0.7780 -0.0063 0.0153 0.6281
1341845697.1022 -0.6773 -3.0071 1.4311 -0.7779 -0.0062 0.0151 0.6282
1341845697.1122 -0.6771 -3.0070 1.4311 -0.7780 -0.0060 0.0151 0.6281
1341845697.1221 -0.6770 -3.0070 1.4311 -0.7784 -0.0061 0.0151 0.6275
1341845697.1322 -0.6769 -3.0070 1.4310 -0.7787 -0.0061 0.0149 0.6272
1341845697.1422 -0.6768 -3.0068 1.4310 -0.7786 -0.0059 0.0149 0.6273
1341845697.1522 -0.6767 -3.0068 1.4309 -0.7788 -0.0059 0.0149 0.6270
1341845697.1624 -0.6766 -3.0067 1.4310 -0.7787 -0.0059 0.0148 0.6271
1341845697.1724 -0.6765 -3.0068 1.4310 -0.7786 -0.0057 0.0150 0.6273
1341845697.1822 -0.6764 -3.0067 1.4310 -0.7786 -0.0053 0.0151 0.6274
1341845697.1921 -0.6764 -3.0066 1.4310 -0.7784 -0.0052 0.0153 0.6275
1341845697.2022 -0.6763 -3.0066 1.4310 -0.7784 -0.0051 0.0151 0.6276
1341845697.2121 -0.6762 -3.0066 1.4310 -0.7787 -0.0049 0.0153 0.6272
1341845697.2222 -0.6762 -3.0065 1.4310 -0.7786 -0.0047 0.0154 0.6273
1341845697.2322 -0.6761 -3.0065 1.4309 -0.7788 -0.0046 0.0153 0.6270
1341845697.2434 -0.6760 -3.0064 1.4309 -0.7789 -0.0045 0.0153 0.6269
1341845697.2522 -0.6759 -3.0064 1.4309 -0.7792 -0.0043 0.0150 0.6266
1341845697.2622 -0.6760 -3.0064 1.4308 -0.7795 -0.0043 0.0151 0.6262
1341845697.2722 -0.6759 -3.0063 1.4307 -0.7793 -0.0041 0.0150 0.6265
1341845697.2822 -0.6759 -3.0061 1.4306 -0.7790 -0.0042 0.0152 0.6268
1341845697.2921 -0.6759 -3.0061 1.4305 -0.7791 -0.0042 0.0153 0.6267
1341845697.3022 -0.6758 -3.0061 1.4305 -0.7792 -0.0044 0.0154 0.6266
1341845697.3122 -0.6758 -3.0060 1.4304 -0.7791 -0.0044 0.0154 0.6267
1341845697.3222 -0.6754 -3.0058 1.4306 -0.7789 -0.0060 0.0148 0.6269
1341845697.3322 -0.6753 -3.0054 1.4310 -0.7781 -0.0047 0.0154 0.6279
1341845697.3421 -0.6753 -3.0053 1.4308 -0.7782 -0.0047 0.0152 0.6279
1341845697.3521 -0.6752 -3.0058 1.4304 -0.7791 -0.0062 0.0150 0.6267
1341845697.3622 -0.6756 -3.0059 1.4302 -0.7791 -0.0048 0.0157 0.6267
1341845697.3722 -0.6753 -3.0057 1.4304 -0.7787 -0.0062 0.0150 0.6271
1341845697.3821 -0.6755 -3.0056 1.4305 -0.7784 -0.0037 0.0160 0.6275
1341845697.3921 -0.6756 -3.0059 1.4301 -0.7790 -0.0049 0.0154 0.6268
1341845697.4021 -0.6755 -3.0054 1.4304 -0.7782 -0.0037 0.0154 0.6279
1341845697.4121 -0.6755 -3.0053 1.4303 -0.7783 -0.0036 0.0150 0.6277
1341845697.4221 -0.6757 -3.0056 1.4298 -0.7789 -0.0047 0.0152 0.6270
1341845697.4321 -0.6754 -3.0053 1.4303 -0.7783 -0.0036 0.0148 0.6278
1341845697.4421 -0.6753 -3.0053 1.4305 -0.7781 -0.0037 0.0151 0.6280
1341845697.4522 -0.6753 -3.0055 1.4305 -0.7783 -0.0039 0.0153 0.6277
1341845697.4622 -0.6752 -3.0055 1.4306 -0.7780 -0.0040 0.0155 0.6280
