# ground truth trajectory
# file: 'livingRoom0.gt.fr'
# timestamp tx ty tz qx qy qz qw
649 0.208948 -0.519726 -1.38962 0.0743641 0.219296 0.0969378 0.967978
650 0.205669 -0.521631 -1.38739 0.0744165 0.213934 0.0947879 0.969386
651 0.201907 -0.523797 -1.38548 0.0744983 0.208723 0.0929146 0.970697
652 0.197175 -0.525348 -1.38316 0.074673 0.203753 0.0907765 0.971941
653 0.192841 -0.526564 -1.3808 0.0739657 0.198654 0.0885023 0.973259
654 0.190106 -0.529974 -1.37914 0.0727568 0.193117 0.0868325 0.974614
655 0.18032 -0.533253 -1.37529 0.0724675 0.188735 0.0850606 0.97565
656 0.177621 -0.533611 -1.37358 0.0726612 0.182843 0.0831168 0.976924
657 0.173946 -0.535538 -1.37198 0.0721793 0.176678 0.0819574 0.978191
658 0.170657 -0.539286 -1.37059 0.0711041 0.170729 0.0803147 0.979462
659 0.166792 -0.540232 -1.36906 0.0707898 0.164959 0.0783826 0.980629
660 0.164148 -0.544078 -1.3683 0.0703211 0.159599 0.0763279 0.981711
661 0.161572 -0.546949 -1.36747 0.0703123 0.155005 0.0748118 0.982564
662 0.157596 -0.546682 -1.36596 0.0704933 0.150742 0.0729221 0.983356
663 0.155396 -0.548252 -1.36498 0.0700861 0.146653 0.0707755 0.98416
664 0.152231 -0.550519 -1.36385 0.0693117 0.143469 0.0686754 0.984833
665 0.149379 -0.5517 -1.36283 0.0690018 0.140241 0.0669751 0.985437
666 0.145457 -0.553638 -1.36185 0.0687869 0.13664 0.0653773 0.986065
667 0.141514 -0.555622 -1.36076 0.06904 0.132722 0.0637971 0.986686
668 0.137573 -0.557439 -1.35979 0.068716 0.128436 0.0620137 0.987389
669 0.133204 -0.556566 -1.3586 0.0684301 0.124259 0.060668 0.988027
670 0.129777 -0.555786 -1.35704 0.0682213 0.119946 0.059042 0.988672
671 0.125814 -0.555812 -1.35561 0.0675374 0.115374 0.057986 0.989326
672 0.122063 -0.555799 -1.35429 0.067416 0.110874 0.0572741 0.98989
673 0.118047 -0.555218 -1.35276 0.0682657 0.106583 0.0555175 0.990403
674 0.113961 -0.5552 -1.35169 0.0685235 0.102636 0.0537408 0.9909
675 0.109601 -0.555469 -1.35084 0.0688608 0.0989657 0.0526734 0.991307
676 0.104873 -0.555592 -1.35007 0.0698873 0.0948767 0.0514227 0.991701
677 0.100169 -0.555238 -1.34907 0.0705475 0.0905035 0.0502913 0.99212
678 0.0950233 -0.554142 -1.34805 0.0709252 0.0860937 0.0495133 0.992525
679 0.0902717 -0.55355 -1.34674 0.0712285 0.0814133 0.0480823 0.992968
680 0.0877447 -0.553295 -1.34602 0.0713726 0.0762943 0.04654 0.993438
681 0.0840861 -0.552683 -1.34526 0.0717236 0.0715395 0.0450137 0.993837
682 0.081453 -0.551548 -1.34433 0.0717843 0.0665263 0.0435113 0.994247
683 0.0757365 -0.552121 -1.3432 0.0710562 0.0619599 0.0429346 0.99462
684 0.0729074 -0.553109 -1.34234 0.0705005 0.0569423 0.0416296 0.995015
685 0.0688701 -0.552259 -1.34121 0.0700566 0.0527377 0.0400807 0.995341
686 0.0652288 -0.552998 -1.33983 0.0697627 0.048649 0.0383901 0.995637
687 0.0631349 -0.55345 -1.33878 0.0695974 0.044729 0.0365473 0.995902
688 0.0592273 -0.554206 -1.33801 0.0683914 0.0413798 0.0348569 0.99619
689 0.0558231 -0.555149 -1.33694 0.0675821 0.0375411 0.0335393 0.996443
690 0.0526297 -0.555317 -1.33594 0.0676245 0.0333174 0.0321443 0.996636
691 0.0489621 -0.55625 -1.33472 0.0670597 0.0292382 0.030717 0.996847
692 0.044647 -0.555636 -1.33368 0.0669186 0.0255467 0.0293655 0.996999
693 0.0423481 -0.555955 -1.33243 0.0664917 0.0217475 0.0283283 0.997148
694 0.0396535 -0.55621 -1.33135 0.0658932 0.0178473 0.0269502 0.997303
695 0.0356925 -0.554679 -1.33009 0.0659635 0.0143156 0.0255191 0.997393
696 0.0321095 -0.555321 -1.32908 0.0657962 0.0105075 0.0238077 0.997494
697 0.0295444 -0.555441 -1.328 0.0661543 0.00688757 0.0221714 0.997539
698 0.0257504 -0.556201 -1.32696 0.0665833 0.00373544 0.0207009 0.997559
699 0.0218654 -0.556288 -1.32589 0.0670099 0.000852959 0.0188775 0.997573
700 0.0187447 -0.557065 -1.32497 0.0669189 -0.00216669 0.0171541 0.997609
701 0.0142324 -0.559222 -1.32438 0.0659498 -0.00503378 0.0155378 0.997689
702 0.0114141 -0.559657 -1.32315 0.0656892 -0.00818549 0.013974 0.997709
703 0.00837898 -0.55953 -1.32208 0.0656207 -0.0113588 0.0124949 0.997702
704 0.00545502 -0.559319 -1.32062 0.0652626 -0.0147032 0.0109829 0.997699
705 0.00365829 -0.558362 -1.31951 0.0652538 -0.0181718 0.00953214 0.997658
706 -0.000559807 -0.55794 -1.31832 0.0654359 -0.0207691 0.00802691 0.997608
707 -0.00287724 -0.557447 -1.31716 0.0654466 -0.0232829 0.00671417 0.997562
708 -0.00631022 -0.558784 -1.31614 0.0646945 -0.0258092 0.00560187 0.997556
709 -0.0103931 -0.558892 -1.31516 0.0644934 -0.0284871 0.0043671 0.997502
710 -0.0140631 -0.558628 -1.31389 0.0638326 -0.0315479 0.00293862 0.997458
711 -0.0191748 -0.558612 -1.31299 0.0629354 -0.0341103 0.00172105 0.997433
712 -0.0233274 -0.559399 -1.312 0.0620303 -0.0368094 0.000533262 0.997395
713 -0.0271413 -0.558663 -1.31058 0.0614506 -0.0394924 -0.000695532 0.997328
714 -0.0317008 -0.559038 -1.30931 0.0607782 -0.0421449 -0.00160805 0.99726
715 -0.0360093 -0.557985 -1.30815 0.0603667 -0.0450704 -0.00292694 0.997154
716 -0.0402684 -0.558325 -1.30734 0.0594002 -0.0481505 -0.00400353 0.997064
717 -0.0451376 -0.559031 -1.30651 0.0586048 -0.0515328 -0.00522301 0.996937
718 -0.0492601 -0.557655 -1.30562 0.058059 -0.0547959 -0.00684911 0.996785
719 -0.0527399 -0.557946 -1.30477 0.0565962 -0.0580121 -0.00900795 0.99667
720 -0.0563495 -0.556855 -1.30354 0.0559164 -0.0611567 -0.0106119 0.996504
721 -0.0619822 -0.555728 -1.30265 0.0553033 -0.0638321 -0.0120495 0.996354
722 -0.0657127 -0.555996 -1.30178 0.0540715 -0.0667274 -0.0132498 0.996217
723 -0.0711608 -0.555414 -1.30107 0.0531546 -0.069656 -0.0142755 0.996052
724 -0.0748205 -0.554598 -1.29983 0.0523539 -0.0727773 -0.0152555 0.995856
725 -0.0784776 -0.554649 -1.29911 0.0510333 -0.0753453 -0.0163995 0.995716
726 -0.0819173 -0.554611 -1.29827 0.049745 -0.0777802 -0.0178842 0.995568
727 -0.0844855 -0.553595 -1.29753 0.0485835 -0.0801582 -0.0194823 0.995407
728 -0.0874114 -0.553539 -1.29687 0.0474524 -0.0823686 -0.0214252 0.995241
729 -0.0897532 -0.55243 -1.29598 0.0461802 -0.0846754 -0.0231604 0.995068
730 -0.0947218 -0.551313 -1.29571 0.0447463 -0.0863342 -0.0248675 0.99495
731 -0.0980215 -0.551501 -1.29531 0.0434257 -0.0886105 -0.0264505 0.994768
732 -0.100599 -0.54987 -1.29465 0.0422509 -0.0908123 -0.0278984 0.99458
733 -0.103309 -0.549286 -1.29425 0.0406745 -0.0925127 -0.0289577 0.994459
734 -0.106873 -0.549074 -1.29415 0.0392681 -0.0943768 -0.0299102 0.994312
735 -0.109828 -0.547575 -1.29402 0.0382524 -0.0963354 -0.0311653 0.994125
736 -0.112664 -0.545758 -1.29384 0.0367069 -0.0979999 -0.0324505 0.99398
737 -0.113919 -0.544204 -1.29326 0.035611 -0.0996339 -0.0334055 0.993825
738 -0.115281 -0.542156 -1.29287 0.0346915 -0.101079 -0.0345895 0.993671
739 -0.116677 -0.540472 -1.29271 0.0325798 -0.102253 -0.0362074 0.993565
740 -0.118859 -0.539165 -1.29226 0.0309953 -0.103311 -0.037923 0.993442
741 -0.120461 -0.537875 -1.2918 0.0301754 -0.104428 -0.0393902 0.993294
742 -0.121825 -0.536387 -1.29171 0.02918 -0.105188 -0.0410135 0.993178
743 -0.124965 -0.532609 -1.29099 0.0270755 -0.10669 -0.0430534 0.992991
744 -0.125471 -0.530292 -1.29041 0.0250946 -0.107998 -0.0440067 0.99286
745 -0.127058 -0.52967 -1.29011 0.0228474 -0.10913 -0.0448142 0.992754
746 -0.128263 -0.528008 -1.28956 0.0211017 -0.110314 -0.0455753 0.992627
747 -0.128993 -0.526568 -1.2892 0.0189486 -0.111534 -0.0457128 0.992528
748 -0.130632 -0.525316 -1.28884 0.0170182 -0.11252 -0.0455056 0.992461
749 -0.131891 -0.524843 -1.28849 0.0154047 -0.113578 -0.0453551 0.992374
750 -0.131701 -0.521462 -1.28776 0.0135924 -0.115059 -0.0450573 0.992243
751 -0.132061 -0.519724 -1.28695 0.0106274 -0.116073 -0.0454718 0.992142
752 -0.13319 -0.518591 -1.28616 0.00819499 -0.116568 -0.0464709 0.992061
753 -0.132374 -0.516786 -1.28517 0.00594463 -0.117193 -0.0474827 0.991956
754 -0.132292 -0.515411 -1.28399 0.00358942 -0.118113 -0.0485124 0.991808
755 -0.132732 -0.514408 -1.28316 0.00151821 -0.119068 -0.0491059 0.99167
756 -0.132489 -0.512662 -1.28204 -0.000663487 -0.120571 -0.0500251 0.991443
757 -0.132754 -0.513907 -1.28092 -0.00231407 -0.122518 -0.0512585 0.991139
758 -0.132171 -0.512782 -1.27973 -0.0025857 -0.125184 -0.0526032 0.990735
759 -0.130711 -0.510455 -1.27852 -0.00347592 -0.128027 -0.0543624 0.990274
760 -0.130326 -0.510167 -1.27696 -0.00437084 -0.130424 -0.0555415 0.989892
761 -0.129589 -0.50954 -1.27554 -0.00458846 -0.133069 -0.0558177 0.989523
762 -0.127739 -0.506991 -1.27386 -0.00522599 -0.136344 -0.0560672 0.98906
763 -0.125176 -0.505162 -1.27227 -0.00693075 -0.140119 -0.0567563 0.988482
764 -0.122918 -0.503711 -1.27044 -0.00859629 -0.143892 -0.0575782 0.98788
765 -0.120795 -0.502042 -1.26885 -0.00970537 -0.147136 -0.059118 0.9873
766 -0.117818 -0.498971 -1.26705 -0.0108098 -0.14964 -0.0613818 0.986774
767 -0.114619 -0.49809 -1.26521 -0.012667 -0.15175 -0.0638945 0.98627
768 -0.107904 -0.495827 -1.26149 -0.0132645 -0.158633 -0.0688324 0.984846
769 -0.103692 -0.491086 -1.25998 -0.0146066 -0.162453 -0.0726926 0.983926
770 -0.100114 -0.488747 -1.25864 -0.017673 -0.165863 -0.0761594 0.983045
771 -0.0979056 -0.487611 -1.2577 -0.0197618 -0.169129 -0.0796289 0.982173
772 -0.0940354 -0.48434 -1.25604 -0.0204609 -0.172524 -0.0832148 0.981271
773 -0.0903351 -0.480491 -1.25485 -0.0213938 -0.175511 -0.0866282 0.980425
774 -0.0871892 -0.478484 -1.25384 -0.022575 -0.178859 -0.0899719 0.979492
775 -0.0830586 -0.475683 -1.25217 -0.0231917 -0.182725 -0.0934816 0.978435
776 -0.0796254 -0.473623 -1.25059 -0.0233871 -0.186233 -0.0963185 0.977493
777 -0.0766935 -0.470003 -1.24903 -0.0227711 -0.189887 -0.0986826 0.976569
778 -0.0733929 -0.466601 -1.24696 -0.0225055 -0.193908 -0.100473 0.975602
779 -0.0705481 -0.463689 -1.24505 -0.022224 -0.198079 -0.101916 0.97462
780 -0.0685191 -0.45996 -1.24338 -0.0213601 -0.202085 -0.103151 0.973686
781 -0.0654044 -0.455887 -1.24108 -0.0204706 -0.206448 -0.104609 0.972634
782 -0.0628936 -0.451805 -1.23905 -0.019612 -0.210395 -0.10581 0.971676
783 -0.0605516 -0.446784 -1.23712 -0.0190882 -0.214149 -0.107071 0.970727
784 -0.0586255 -0.442284 -1.23537 -0.0194842 -0.217268 -0.108232 0.969897
785 -0.0570509 -0.438756 -1.23394 -0.0193782 -0.219936 -0.109088 0.969202
786 -0.0555496 -0.432399 -1.23248 -0.0185273 -0.222689 -0.109752 0.968515
787 -0.0534582 -0.427538 -1.23052 -0.0185933 -0.225665 -0.111217 0.967657
788 -0.0520394 -0.422909 -1.22889 -0.0183426 -0.228058 -0.112934 0.966902
789 -0.0506241 -0.41615 -1.22719 -0.0177387 -0.230468 -0.114648 0.96614
790 -0.0494444 -0.407406 -1.22446 -0.019332 -0.23479 -0.118327 0.964624
791 -0.0489128 -0.403207 -1.22249 -0.0187423 -0.236622 -0.119839 0.964001
792 -0.0480821 -0.396557 -1.22059 -0.0179354 -0.238015 -0.121226 0.9635
793 -0.0478296 -0.39518 -1.219 -0.0176794 -0.239787 -0.122386 0.962918
794 -0.0480862 -0.393723 -1.21744 -0.0141728 -0.241981 -0.123399 0.962298
795 -0.0476806 -0.388443 -1.21526 -0.00811162 -0.24413 -0.1246 0.96167
796 -0.0476236 -0.382661 -1.21272 -0.00251446 -0.245851 -0.12631 0.961039
797 -0.0463111 -0.364522 -1.20653 0.00369137 -0.24715 -0.13165 0.959985
798 -0.0461094 -0.356189 -1.20388 0.00178236 -0.247287 -0.1347 0.959532
799 -0.0466249 -0.35187 -1.20163 -0.000555684 -0.24745 -0.137131 0.959147
800 -0.0470061 -0.347926 -1.19866 -0.00180192 -0.247821 -0.138269 0.958886
801 -0.0481114 -0.339936 -1.19614 -0.00185053 -0.248342 -0.138103 0.958775
802 -0.0487907 -0.330583 -1.19305 -0.0026865 -0.248863 -0.138365 0.958601
803 -0.0503995 -0.315423 -1.18627 -0.00624675 -0.250235 -0.139361 0.958082
804 -0.0513735 -0.31129 -1.18319 -0.00883539 -0.250723 -0.139885 0.957858
805 -0.0529244 -0.306046 -1.17987 -0.00890665 -0.251721 -0.139885 0.957596
806 -0.0542824 -0.297611 -1.17636 -0.00783752 -0.252936 -0.139565 0.957331
807 -0.0561202 -0.291537 -1.17277 -0.00688915 -0.254425 -0.139067 0.957017
808 -0.0572307 -0.277716 -1.16806 -0.00409733 -0.255386 -0.139021 0.956783
809 -0.0582576 -0.265928 -1.16386 -0.00483687 -0.255696 -0.13911 0.956684
810 -0.0602577 -0.262462 -1.16006 -0.00680584 -0.256911 -0.138543 0.956429
811 -0.0621214 -0.256015 -1.15578 -0.00512652 -0.258676 -0.137675 0.956089
812 -0.0636094 -0.246434 -1.151 -0.00180692 -0.260008 -0.137171 0.955812
813 -0.0646732 -0.235272 -1.14603 0.00139157 -0.260952 -0.137044 0.955574
814 -0.0659025 -0.225411 -1.1412 0.00391994 -0.261164 -0.137559 0.955435
815 -0.0671251 -0.218349 -1.1361 0.007322 -0.260893 -0.137608 0.955482
816 -0.0680616 -0.205399 -1.12931 0.0118798 -0.260415 -0.136789 0.955684
817 -0.0690277 -0.18895 -1.12271 0.0136674 -0.25945 -0.136755 0.955927
818 -0.07058 -0.178618 -1.11778 0.0116457 -0.258744 -0.137297 0.956068
819 -0.0722713 -0.172451 -1.11359 0.0100508 -0.259071 -0.137442 0.955977
820 -0.0731871 -0.16383 -1.10886 0.011088 -0.260007 -0.137603 0.955688
821 -0.0731516 -0.152115 -1.10343 0.013055 -0.26089 -0.138134 0.955345
822 -0.0730989 -0.14012 -1.09788 0.014218 -0.26146 -0.138917 0.95506
823 -0.0729146 -0.129215 -1.09235 0.0140151 -0.261633 -0.139483 0.954933
824 -0.0732794 -0.119554 -1.08772 0.012974 -0.261736 -0.13917 0.954965
825 -0.0734265 -0.110792 -1.08292 0.0123055 -0.262953 -0.138431 0.954747
826 -0.0734577 -0.100692 -1.07844 0.0125664 -0.264135 -0.137839 0.954503
827 -0.0735168 -0.0929952 -1.07485 0.0129766 -0.264981 -0.137092 0.95437
828 -0.0733817 -0.082046 -1.07069 0.0153028 -0.265537 -0.135789 0.954368
829 -0.072927 -0.0688326 -1.06573 0.0170596 -0.265605 -0.134606 0.954486
830 -0.0724237 -0.0572431 -1.06151 0.016691 -0.265482 -0.133875 0.95463
831 -0.072577 -0.0487399 -1.05864 0.0156572 -0.265626 -0.132639 0.95478
832 -0.0721755 -0.0388236 -1.05515 0.0161237 -0.266559 -0.131602 0.954655
833 -0.0718784 -0.0297503 -1.05231 0.0163523 -0.267484 -0.131166 0.954453
834 -0.0709288 -0.0225286 -1.04994 0.0171548 -0.268425 -0.130813 0.954223
835 -0.0693357 -0.014183 -1.0469 0.0194 -0.269238 -0.129632 0.954112
836 -0.0683513 -0.00338721 -1.04358 0.0213893 -0.269456 -0.12813 0.954211
837 -0.0674427 0.00671601 -1.04087 0.0217176 -0.269273 -0.1271 0.954393
838 -0.0666952 0.0152457 -1.0389 0.0212962 -0.268942 -0.126825 0.954532
839 -0.0654731 0.0215733 -1.03748 0.0215948 -0.26928 -0.126455 0.954479
840 -0.0641809 0.0341096 -1.03414 0.0243746 -0.270329 -0.125255 0.954274
841 -0.0625827 0.0472791 -1.03019 0.0236536 -0.269666 -0.12565 0.954428
842 -0.0620465 0.0532014 -1.02983 0.0195559 -0.267209 -0.12589 0.95518
843 -0.0606546 0.0600672 -1.02888 0.0184055 -0.266228 -0.124525 0.955655
844 -0.0600834 0.0708354 -1.02719 0.0180144 -0.265637 -0.122648 0.95607
845 -0.0588305 0.0760391 -1.02665 0.0154325 -0.265433 -0.12139 0.956332
846 -0.0583267 0.0812199 -1.0266 0.0155285 -0.265118 -0.119795 0.956619
847 -0.0573335 0.092864 -1.0237 0.017294 -0.264384 -0.118571 0.956945
848 -0.0579569 0.100187 -1.02298 0.0147195 -0.261631 -0.118365 0.957769
849 -0.0591173 0.103981 -1.02403 0.0120441 -0.259241 -0.117769 0.95853
850 -0.0599451 0.111012 -1.02357 0.0112776 -0.258022 -0.117117 0.958948
851 -0.0605195 0.11555 -1.02402 0.00939938 -0.256438 -0.116759 0.959437
852 -0.0607531 0.119898 -1.0245 0.00844091 -0.254957 -0.115526 0.959989
853 -0.061008 0.127399 -1.02418 0.00809058 -0.253748 -0.11403 0.960491
854 -0.0606017 0.132571 -1.02379 0.0051071 -0.252514 -0.113458 0.960905
855 -0.0602357 0.134346 -1.02501 0.00119317 -0.25141 -0.112927 0.961269
856 -0.0592327 0.136602 -1.02611 -0.000670621 -0.250766 -0.111687 0.961583
857 -0.0580201 0.13978 -1.02679 -0.00145632 -0.249931 -0.110082 0.961984
858 -0.0579312 0.141802 -1.02861 -0.0022346 -0.248149 -0.108317 0.962644
859 -0.0569744 0.144167 -1.02989 -0.00190905 -0.246252 -0.106955 0.963285
860 -0.0549302 0.145346 -1.03054 -0.00152244 -0.243679 -0.105788 0.964068
861 -0.0533702 0.148504 -1.03112 -0.000433543 -0.240993 -0.10351 0.964991
862 -0.0519557 0.152304 -1.03146 -0.00090736 -0.23869 -0.101245 0.965803
863 -0.051831 0.151953 -1.03386 -0.0029392 -0.236171 -0.099316 0.966618
864 -0.0504303 0.153138 -1.03525 -0.0024251 -0.234555 -0.0973469 0.967213
865 -0.0493622 0.157326 -1.03578 -0.00163108 -0.23264 -0.0958318 0.967829
866 -0.0486805 0.159102 -1.0368 -0.00297619 -0.229862 -0.0950274 0.968568
867 -0.0476255 0.160016 -1.03838 -0.0039962 -0.227349 -0.0943499 0.969224
868 -0.0467017 0.162514 -1.03909 -0.00418439 -0.225603 -0.0935993 0.969703
869 -0.0454497 0.165072 -1.03972 -0.00484189 -0.224291 -0.0929874 0.970064
870 -0.0447755 0.168489 -1.0405 -0.00575507 -0.223353 -0.09203 0.970366
871 -0.0445685 0.172459 -1.04054 -0.00743208 -0.222888 -0.0911769 0.970542
872 -0.0439005 0.174987 -1.041 -0.0103202 -0.222292 -0.0908989 0.970679
873 -0.0436561 0.176802 -1.04216 -0.0126687 -0.221368 -0.0904622 0.970903
874 -0.0439248 0.18003 -1.0428 -0.0139231 -0.220808 -0.0898629 0.971069
875 -0.042866 0.18267 -1.04286 -0.0157606 -0.220496 -0.0896909 0.971128
876 -0.0432396 0.184944 -1.04413 -0.0172868 -0.219656 -0.0896191 0.971299
877 -0.0433826 0.18863 -1.04505 -0.0182432 -0.219004 -0.0893229 0.971456
878 -0.0428736 0.191708 -1.04556 -0.0198807 -0.218663 -0.089345 0.971498
879 -0.043113 0.196347 -1.04802 -0.0237478 -0.217718 -0.089845 0.971577
880 -0.043236 0.197669 -1.04971 -0.0248486 -0.21729 -0.0902796 0.971606
881 -0.0432711 0.200413 -1.05093 -0.0248569 -0.217387 -0.0910307 0.971513
882 -0.0438013 0.203126 -1.05239 -0.025406 -0.217275 -0.0920839 0.971425
883 -0.0442502 0.205187 -1.05431 -0.026233 -0.217689 -0.0935202 0.971173
884 -0.0445685 0.20724 -1.05581 -0.0266994 -0.219178 -0.09515 0.970667
885 -0.0456233 0.208972 -1.05745 -0.0273406 -0.221089 -0.0968732 0.970045
886 -0.0460377 0.209844 -1.05907 -0.0278939 -0.223791 -0.0986316 0.969232
887 -0.047549 0.212085 -1.06089 -0.0276004 -0.226365 -0.100286 0.968473
888 -0.0480559 0.213507 -1.06243 -0.0279782 -0.229073 -0.102443 0.967599
889 -0.0489988 0.213829 -1.0641 -0.0280203 -0.232068 -0.10443 0.966671
890 -0.0507419 0.217021 -1.06545 -0.0271734 -0.235118 -0.106263 0.965759
891 -0.0520115 0.218052 -1.06729 -0.0279652 -0.238233 -0.108589 0.964713
892 -0.0536819 0.218572 -1.06909 -0.0280356 -0.24167 -0.110891 0.963594
893 -0.0552578 0.220945 -1.07028 -0.0273791 -0.245412 -0.113183 0.9624
894 -0.0568552 0.223169 -1.07139 -0.0277408 -0.249363 -0.115779 0.961064
895 -0.057802 0.223201 -1.07287 -0.0289628 -0.253872 -0.118745 0.959484
896 -0.0582457 0.222968 -1.07358 -0.0291152 -0.258753 -0.121248 0.957861
897 -0.0595889 0.223721 -1.07481 -0.0286084 -0.263075 -0.123364 0.956428
898 -0.059622 0.224091 -1.07469 -0.0281913 -0.26787 -0.125408 0.954842
899 -0.0604568 0.224537 -1.0754 -0.0281399 -0.272451 -0.127154 0.953315
900 -0.061317 0.225203 -1.07631 -0.0279639 -0.277199 -0.129073 0.951693
901 -0.0623727 0.225538 -1.07697 -0.0279726 -0.282049 -0.131215 0.949973
902 -0.0641489 0.22586 -1.07851 -0.0276933 -0.28679 -0.133388 0.948257
903 -0.0650587 0.226947 -1.079 -0.027011 -0.291673 -0.135925 0.946426
904 -0.0664237 0.227281 -1.08015 -0.0270235 -0.295796 -0.138835 0.944722
905 -0.0675263 0.227216 -1.08092 -0.0265075 -0.30026 -0.14175 0.942894
906 -0.0686681 0.228643 -1.08136 -0.0256203 -0.304383 -0.144534 0.941172
907 -0.0701234 0.228309 -1.08202 -0.0256419 -0.308076 -0.147152 0.939563
908 -0.071619 0.228574 -1.08269 -0.0250191 -0.311839 -0.149268 0.938003
909 -0.0733166 0.2291 -1.08328 -0.0243179 -0.31535 -0.151268 0.936526
910 -0.0744023 0.230218 -1.08354 -0.023599 -0.318998 -0.153203 0.934993
911 -0.0760899 0.231546 -1.08372 -0.0236058 -0.322511 -0.155122 0.93347
912 -0.0794597 0.231706 -1.08511 -0.024654 -0.329976 -0.159965 0.93001
913 -0.0804884 0.232185 -1.08519 -0.0239158 -0.333897 -0.162649 0.928163
914 -0.0822566 0.232413 -1.0853 -0.0234223 -0.337218 -0.16527 0.92651
915 -0.0839887 0.2325 -1.08567 -0.0229602 -0.340786 -0.167831 0.924755
916 -0.0858228 0.232867 -1.08597 -0.0225121 -0.344475 -0.170097 0.922983
917 -0.0873311 0.233385 -1.08608 -0.0221469 -0.348383 -0.17239 0.921097
918 -0.088881 0.233903 -1.08612 -0.0219868 -0.352147 -0.174962 0.919183
919 -0.0905111 0.23365 -1.08656 -0.0218706 -0.355704 -0.177589 0.91731
920 -0.0920868 0.234309 -1.08636 -0.0209627 -0.359739 -0.179651 0.915354
921 -0.0937786 0.23506 -1.08589 -0.0206499 -0.36411 -0.181568 0.913253
922 -0.0956047 0.235451 -1.08522 -0.0209852 -0.368575 -0.183366 0.911092
923 -0.097409 0.23597 -1.08507 -0.0217218 -0.37307 -0.184918 0.908929
924 -0.099133 0.23601 -1.08491 -0.0224652 -0.377456 -0.186528 0.906769
925 -0.100693 0.236138 -1.08494 -0.0226256 -0.381475 -0.188209 0.904733
926 -0.101964 0.236859 -1.0845 -0.0225836 -0.385523 -0.19004 0.902633
927 -0.103676 0.236378 -1.08442 -0.0231484 -0.389483 -0.192287 0.90044
928 -0.105283 0.235604 -1.08496 -0.0228772 -0.393788 -0.194443 0.898109
929 -0.10705 0.23517 -1.08553 -0.0219663 -0.398203 -0.196368 0.895763
930 -0.108708 0.235518 -1.08569 -0.0208287 -0.402829 -0.198179 0.89332
931 -0.110552 0.235743 -1.08643 -0.0204791 -0.407499 -0.200638 0.890657
932 -0.112372 0.235115 -1.08775 -0.0203385 -0.412285 -0.203606 0.887779
933 -0.114366 0.233751 -1.08841 -0.0197798 -0.417305 -0.206483 0.884777
934 -0.116172 0.233222 -1.08992 -0.0185872 -0.42255 -0.208716 0.881784
935 -0.117719 0.232968 -1.09051 -0.0173409 -0.428119 -0.210648 0.878659
936 -0.119263 0.231394 -1.09114 -0.0162461 -0.433682 -0.212308 0.875546
937 -0.120605 0.231261 -1.09152 -0.014069 -0.439372 -0.213393 0.872478
938 -0.121944 0.231178 -1.09199 -0.0123598 -0.444808 -0.214661 0.869433
939 -0.123335 0.230935 -1.09239 -0.0109545 -0.449963 -0.215758 0.866523
940 -0.124706 0.230398 -1.09368 -0.00961459 -0.455234 -0.216752 0.863533
941 -0.126048 0.230161 -1.09493 -0.00754806 -0.460755 -0.217568 0.860414
942 -0.127153 0.230537 -1.09561 -0.00511797 -0.466039 -0.218341 0.857385
943 -0.128331 0.230875 -1.09576 -0.00309316 -0.471 -0.219407 0.854407
944 -0.129791 0.23056 -1.0944 -0.00161616 -0.475512 -0.220696 0.851575
945 -0.131052 0.230977 -1.09482 -0.000459111 -0.47981 -0.222041 0.848811
946 -0.132574 0.230594 -1.09519 0.000801467 -0.483894 -0.223269 0.846166
947 -0.133913 0.230591 -1.09348 0.00244415 -0.488173 -0.224125 0.843475
948 -0.135259 0.22483 -1.08457 0.0029579 -0.493029 -0.225164 0.840366
949 -0.137072 0.220472 -1.07498 0.0049222 -0.497251 -0.226093 0.837615
950 -0.138385 0.218715 -1.07169 0.00592582 -0.501355 -0.227376 0.83481
951 -0.139451 0.217816 -1.07139 0.00669724 -0.505705 -0.228458 0.83188
952 -0.140594 0.217695 -1.07124 0.00758593 -0.509932 -0.22894 0.829155
953 -0.141673 0.21733 -1.06996 0.00790518 -0.514023 -0.229813 0.82638
954 -0.142473 0.217832 -1.07175 0.0077926 -0.51814 -0.231071 0.823454
955 -0.143762 0.216992 -1.07133 0.00753414 -0.521793 -0.232362 0.820782
956 -0.145086 0.216366 -1.07246 0.00748996 -0.525526 -0.233287 0.818134
957 -0.14593 0.21786 -1.07589 0.00807129 -0.529328 -0.234015 0.815466
958 -0.147115 0.218155 -1.0766 0.00822728 -0.53283 -0.235011 0.812893
959 -0.148536 0.21658 -1.07518 0.00781585 -0.536334 -0.236062 0.810284
960 -0.149549 0.216962 -1.07685 0.00772325 -0.540119 -0.23671 0.807577
961 -0.150771 0.216887 -1.07763 0.0074592 -0.543922 -0.237273 0.804857
962 -0.151768 0.217904 -1.08046 0.00728464 -0.547847 -0.237908 0.802004
963 -0.1531 0.216827 -1.07947 0.00766328 -0.551779 -0.23872 0.799058
964 -0.154122 0.216648 -1.08115 0.00840963 -0.555786 -0.239536 0.796024
965 -0.155127 0.216264 -1.08181 0.0100613 -0.559803 -0.24031 0.79295
966 -0.156417 0.214944 -1.07954 0.011798 -0.563955 -0.241104 0.789737
967 -0.157474 0.216242 -1.08198 0.0132739 -0.568081 -0.242163 0.786425
